0-1-2,1-2-3,2-3-4,5-6-7,6-7-8,9-10-11,10-11-12,13-14-15,14-15-16,17-18-19,18-19-20,8-0-20,12-0-20,4-0-16,16-0-20,label
2.369521291965903,2.0372402169260373,2.2533404851082546,3.0703910195942474,3.0791975567239525,3.010100746163303,3.1199337406717715,3.132154028845351,2.9927063384916,3.025499107382531,3.078418509418396,0.3367477597395315,0.1882810694634852,0.5704125660421351,0.11363928028364371,Papel
2.5434512795810402,2.8201336295463593,3.1040744409709573,3.077424189242261,2.914681951085454,3.0120452127615307,2.887395741952054,2.9128030104617055,2.9271155519631322,2.717772681759782,2.9018571705141336,0.25144509682906085,0.10663454092638103,0.7135817468409731,0.04570987532613609,Papel
2.4821534405014836,2.1028545714556466,2.4353417760484763,2.977128532459501,3.039262102437702,2.8277551372063923,2.9797082980375365,2.9292488904075613,2.9351485424898014,2.9366855172800235,3.102782966915725,0.3039172571592272,0.18407187838686567,0.4755160728560614,0.1082896032854291,Papel
2.886271074781184,2.5946249102900687,2.7771569057425713,2.792175404039992,3.1398657200547992,2.9935287303310827,3.0553102008729494,2.9302032494969668,2.9441837855336894,2.8463946479252864,2.995015274509132,0.3507450940743148,0.15571285806986584,0.8456392473409999,0.059760745925510145,Papel
2.396086211325611,2.0896145885292383,2.240002239163753,3.0504067421095122,3.0794430742760053,3.055253153868338,3.107642443564723,3.1036302143663614,2.988595665388171,2.984702469099207,3.051446435260591,0.33507647384342404,0.18333652013743154,0.5860527623850709,0.10665116644285609,Papel
2.730821785940756,2.671536437837702,2.7300357682744734,2.8580370197748044,2.9932446673854067,2.75867400389649,2.999455659125648,2.786829332576546,2.9966630143238118,2.7174453814542296,2.9793883969045933,0.2745168150732036,0.15098309115291197,0.7316487195725543,0.06969808209573254,Papel
2.6143685472769276,2.2556024214369144,1.988531835841551,3.0138893472099406,3.107051361717642,2.857214430811058,2.95507392082812,3.0535136765172965,2.8288969000205464,2.8866189976242516,3.0326412779948297,0.3337801511850019,0.20760074487134567,0.645155106270558,0.1148236757253837,Papel
2.3724998789944127,2.0951348813456616,2.318301071338301,3.0537492167326836,3.0688436788810525,3.038134979373945,3.1118682466977097,3.080201055024596,3.01324400048205,3.014344907592202,3.066025215331023,0.29095425440142697,0.18428724727734447,0.5066572897337661,0.11177080943766445,Papel
2.512149263627161,2.288450666444785,2.5723291522162954,2.922751286159534,3.0857701555200694,2.8345394655277096,3.0534856583272196,2.954268875793408,3.0189815585841604,3.100953883657621,3.1138720305127845,0.4191813881792109,0.24467547967783457,0.6093568874119399,0.12607567010428114,Papel
2.727801886587235,2.559968675024166,2.1208103239937897,2.9248317184128414,3.0214260534609765,2.9769664968778464,3.019075509565759,3.068575434067897,3.0395704333812263,3.0314079631445714,3.1114836724003743,0.2862934636882859,0.21292019323707603,0.6788997123581592,0.14099269029812692,Papel
2.4573378166199387,2.042254712785044,2.4722987949444875,3.0677961629227375,3.1141458794381283,3.0220102019763364,3.1015355544742578,3.0802259378020858,3.0487524486911703,3.03018639102102,3.0217707670793565,0.3452561766866755,0.19306723037569365,0.6895653108450228,0.11342774944573632,Papel
2.4112226737688203,2.2063785061310854,2.6994982498851567,2.9852632930379728,3.071539746270991,2.8555432924099278,3.0354176918809563,2.9339108819156956,3.0111031405069117,2.999923120375764,3.113518366344843,0.31535274849420736,0.20277956337311,0.5160209158164694,0.11208298968158842,Papel
2.4443969768746343,2.0991398805436563,2.5180964332407743,3.0972207841613275,3.0995154937384664,3.0620890652205,3.0874666923142082,3.0676919354313323,3.00256016515207,2.9726235095503752,3.1228671471185248,0.27942663906222737,0.2027168693407309,0.5406985112887641,0.11853137802415993,Papel
2.664536642811107,2.4932854593605795,2.625066692801088,2.7473201196568877,3.053891734473381,2.7473271319743495,2.8853110215708457,2.8751837327828427,2.745698761662647,2.891532012506378,3.055167146300391,0.3985291412728863,0.20738852661451804,0.7384501136942478,0.09948686561646755,Papel
2.490348238417057,2.074896825182972,2.3922800185596036,3.118298533140412,3.1153011095157783,3.1091873935310335,3.025947312595094,3.098152550290936,3.022958033764603,2.992270508454506,3.106414509676061,0.2945436236530984,0.2167439465252471,0.5649312476557662,0.13127686963380855,Papel
2.6487965678590677,2.569254168374821,2.3418732401294267,2.9663409173478295,3.073069513032666,2.9188874367006954,3.0375599000952733,2.9963442837704752,2.9990899203172288,2.8482391070227013,3.0409248133089766,0.30181038121284454,0.17285767708001074,0.7409987731375927,0.10380474232944137,Papel
2.5975247762376243,2.141027674663923,2.2397484978306808,2.97530014925415,3.039265503763415,2.868842832303405,2.8999358080675903,2.9950289201147484,2.9363206110680995,2.8808451900799774,3.132277851547263,0.33351977088794055,0.19677355711659505,0.6926242485341388,0.1149558406557355,Papel
2.494521501535954,2.0573723817485208,2.494548682325644,3.0808160956799537,3.085556138580758,3.0789712934170197,3.066254138443475,3.0643319189117575,3.0471493660018862,2.9962973358857363,3.1240870425002516,0.29016631770003665,0.19397824228184038,0.5283861878775351,0.12292100206235833,Papel
2.625701975644776,2.148819017191492,2.3985083484373124,2.8820401888784946,3.0281503803270304,2.8059321725865445,3.056834928921415,2.9062323416473452,3.0362152293855855,2.932424513269726,3.070429875201346,0.34010972931803235,0.2177095297327719,0.6130314271564197,0.11924914949600508,Papel
2.4373500749987174,2.048937027772729,2.349607512979043,3.082921512563134,3.089857882031899,3.133059557928393,3.094640585214329,3.039538525922473,3.03389940933869,3.0784006383364226,3.0648797251658055,0.3123391881307512,0.21002695255350862,0.5240151887436362,0.14699235621602497,Papel
2.5403149520626664,2.034630530707253,2.134087411693505,2.963165764896957,2.9808020008939886,2.8629629380429984,2.838700962963575,2.9838134360220794,2.8092284797792977,2.922241150291641,2.9857099301498287,0.3163045526461649,0.18411759498580757,0.5342090418557918,0.11086118872500877,Papel
2.4527921022586736,2.0590659206045214,2.4610959753012125,3.0689937513019268,3.0490789958376947,3.0878396256424914,3.0663236340679543,3.1040629096566996,3.026219836773289,3.060246014222052,3.093527201144179,0.2972033311691423,0.20695825494378192,0.45725933222552234,0.13987305547244575,Papel
2.6954663566347827,2.8019299386319885,2.7654466421764092,2.8523767483006917,3.082832145343598,2.887822612786668,2.958824178257192,2.8803937857824145,2.9918049910483413,2.751626054731898,3.0989247474644457,0.3419707971551491,0.16645104875848846,0.8367609508264631,0.0818731626309483,Papel
2.629938979018262,2.3225011166324974,2.3593409036058537,2.9672294226696905,3.048482764442424,2.9662323041160774,3.0690697563209812,3.0755506253659104,3.0544623428952784,3.1171316176178188,3.1191006266703876,0.3144972117656822,0.1807854696125281,0.6645672748522939,0.10225637368561429,Papel
2.630114575065641,2.248087594191029,1.950966177807,3.027880333280138,3.060939153859737,2.962983827959466,2.8511597788623693,3.0835980174584576,2.9292368273511395,2.9223327674144,3.07650302684806,0.3326579607369457,0.18609623256251442,0.5821258886951417,0.10805145317530147,Papel
2.550357229154373,2.224221997537079,2.490111902725166,2.933759844713808,3.112185949057572,2.7776877846886125,3.026669263860612,2.919512894017187,2.982722832498573,3.008605967526025,3.1073659932918134,0.35353939985177996,0.21735745195214676,0.5176123514398973,0.10905863483040959,Papel
2.407083252681923,1.9903357402964454,2.2842579821263786,3.0030769693275974,3.0348911702674926,2.930202854706853,2.954407047340324,3.0194149360369265,2.917862333384831,2.977634989202971,3.086644266955429,0.31977011020894347,0.21575418536971128,0.3262505902233592,0.12719965750379883,Papel
2.519575122290396,2.105098521140638,2.5171352174505004,2.999493566436782,3.0901411741837648,2.9875397787590683,3.065166927772879,3.000693650959039,3.0571104012786914,2.9932154703447056,3.0901374985717935,0.29840377854996697,0.2034047452496303,0.4392009755422886,0.1254094903846197,Papel
2.872809694844803,2.917824219341955,2.740777409001674,2.7877073429720802,2.8757105536809764,2.524211478784432,2.705644123379201,2.784775056489467,2.746672429099679,3.0670026809638617,2.8504272315621755,0.11016306778957248,0.08307139826379513,0.29316778708946994,0.025078413031880943,Papel
2.494164473570843,2.061762270942957,2.3248340938222323,3.070527205519747,3.072296308941148,3.1111971359173487,3.042131837510616,3.1312341714977534,2.975786681800763,3.0287745656323763,3.1221059234164175,0.31068017298595074,0.20014051545194467,0.5693228798276302,0.12982758884901915,Papel
2.773718614346038,2.6617221042721466,2.4804615550772247,2.886107723301411,3.0718462057154925,2.80350252589092,2.99904152530893,2.8475652952164605,2.9993169340650327,2.7263616293813397,2.9750379731061396,0.2672719282152491,0.15229038413268445,0.7080895167281277,0.08461127026816977,Papel
2.7100617628096675,2.105680410290358,2.163449921813889,3.0396285219608368,3.053711726479109,2.972269176729396,2.9204662297949993,3.1227744922382765,2.9762582288603467,2.917250040783993,3.0832263377169604,0.3243794943803988,0.19504989616669155,0.5339385392118117,0.12938519159147424,Papel
2.4148788910112877,2.0474835759884766,2.2694087458889265,3.0123212283168703,3.0536061235232794,2.973173001755383,2.94561520374878,3.0607164650621796,2.908002711229822,3.014301381950096,3.0876464303353472,0.32314960896942,0.21626560485198446,0.41396054663380966,0.1277552704198688,Papel
2.5839441069424103,2.1483590965519843,2.241021736802777,2.9879418616834004,3.0833556653080363,2.978407173313575,2.957689511746183,3.0565302827164214,3.0081447626696525,2.9591363027197772,3.119573111943647,0.2722532160545355,0.18307816219686154,0.5215412067375595,0.12159112759785642,Papel
2.855430926248094,2.350033868815375,1.9655890421290458,3.106991561456688,3.113756787452407,3.1029965100103194,2.97097396276139,2.970090300207073,3.076960740253008,3.0260675461283313,3.011583158214033,0.273432239219857,0.1793216013972265,0.38735241786028124,0.12162467443518048,Papel
2.5366422402456292,2.10755955872962,2.4771640446590997,3.0988706901207954,3.063344250019697,3.1015242254636077,3.0617218626858045,3.138234732003101,2.996683169525143,3.021427742886885,3.1271594740385367,0.3048633031610995,0.18700593013307237,0.5604598465937006,0.1184430654560895,Papel
2.6084874411002943,2.317896806294172,2.151762211726199,2.8539144410026682,3.088685047333806,2.7230256677801212,3.0312397348188895,2.9183567055119854,2.9993252669442594,2.943109023344329,3.114238642269187,0.2796832548920977,0.1668781392602447,0.5338426785042814,0.10328567362435524,Papel
2.7511000886781467,2.741404515518189,3.0138778711367364,2.830471328102188,2.8513171597659612,2.928045690058185,2.9781074485928793,2.903884608624563,3.0079446595435733,2.9003664037402754,3.024964279123472,0.4155877446146865,0.1987006897642848,0.8190044679002911,0.10317084472808204,Papel
2.7227729633337185,2.5598315664878144,2.2071258922702035,2.9653817408704075,3.026226426414011,3.0184238664034724,3.011843511925528,3.1145177079298882,2.9944785551588926,3.026304919185909,3.0764069752361274,0.28767749891227806,0.20097086820964835,0.719308552196491,0.136251535819326,Papel
2.645377994747057,2.400934909790261,2.1066148009650543,2.890572455812418,3.048478770051618,2.839281392420878,2.9630815305492844,2.9659717930733676,3.0142024951392856,2.9770314800387436,3.069037323946176,0.2672256523434233,0.18075320005547776,0.4645280913872458,0.1221410150022123,Papel
2.544062692605515,2.2575406492578223,2.6748714323190597,2.9487518082969144,3.0999603753979033,2.841078728367497,3.079827101521317,2.929849739582692,3.038988558750517,3.070356088438293,3.101806489663314,0.3608610010009219,0.22217788598332536,0.4985486642687723,0.10776866862564717,Papel
2.424064101639168,2.0659307631785917,2.5094908205673114,2.9993748791979753,3.080098264068588,2.9034173964806476,3.0158953931798944,2.9188692458837573,3.0320055340356995,3.0473344610299185,3.0407544084447253,0.385947748641311,0.2485354019981174,0.5365274341684884,0.11789202504903375,Papel
2.4299963871209096,2.122326190263397,2.2881820855456683,3.0476244217325092,3.081531205288588,3.0242453611012836,3.1031988135675856,3.0796900415132153,2.9800493407246336,2.9744043485483185,3.078305193024538,0.32164461391637844,0.19054973549166063,0.630801553758041,0.11272079891113243,Papel
2.8930051549237543,2.4850820424385756,2.7194212982822954,2.812716060284276,3.0778529369257392,2.9096573849439884,2.9722832248096434,2.855950900681933,2.968152450153731,2.786472146977139,3.07811914801622,0.33207708142095904,0.18169795671615,0.8161598791806695,0.07437712831341094,Papel
2.5067741476317056,2.1248336990408365,2.3804596724054705,3.076414868256853,3.0883936000291246,3.079482419534142,3.028229831172987,3.1099011752365984,2.9862822891783405,3.01957204412299,3.107833908770924,0.29170691553460043,0.18958891764174854,0.5889837680412925,0.12086554870038041,Papel
2.497462624688655,2.0164435733306694,2.3968457916363906,3.1272691609575807,3.0400438753197827,3.08623138845214,3.074552271251558,3.0837302220250455,3.081938179933155,3.0354260501411625,3.08251645318644,0.37810955953209313,0.27514167465517936,0.497291304514304,0.12408165828727673,Papel
2.7218699518892313,2.545063108177803,2.8176665868146316,2.787563903137694,3.0914668248100896,2.759966351543428,3.0006039192277134,2.823430760209697,2.8418926061714873,2.773586633979396,2.986983077055504,0.31560426112086354,0.16872689603684243,0.7433988738972572,0.08423709786636417,Papel
2.6965145833871302,2.520737803873793,2.689963157831552,2.7652633974258563,3.060252161605035,2.7311894267789345,3.0036603524817735,2.756154729179841,2.981852146153246,2.707411058553993,3.0033136668365934,0.32843554336200154,0.15077747945988818,0.7604482450901572,0.07327790656176353,Papel
2.4386112445320887,1.9931782980549313,2.4043084983022767,3.055084513571476,3.0908859294952125,3.0747592210108556,3.100210031692939,3.052246522561857,3.0358335026223613,3.02751133810209,3.075715840262024,0.32281337735021104,0.22195255712203465,0.475029108717922,0.14849315830005222,Papel
2.4307066212310624,2.057375044841156,2.2471385648704896,2.9998313795341267,2.975399046213532,2.841180256207532,2.949425595787394,2.9141161218045184,2.9370976403173663,2.964070146765682,3.0996551760265807,0.2992223621329433,0.17596259802265476,0.3589483173713425,0.103993249957853,Papel
2.647470845734707,2.8558534163175247,2.5394792422970123,2.9979989505046887,3.031439200959136,2.916246900108745,2.943765789308859,2.872083938101169,2.9130230001134256,2.7516494562220406,2.9423273567780814,0.2431508189701737,0.09816452708034777,0.6903743733675374,0.036306221269494454,Papel
2.4916100937766132,2.0937570120188695,2.477041512592583,3.077956722691594,3.080049153637365,3.0966169911936774,3.056955766341913,3.1030185405971333,3.017340756941992,3.004884598838727,3.1116613447670125,0.30806596658860663,0.20890958244661648,0.5586978547881291,0.13016356727392644,Papel
2.698739903733473,2.5562998249733724,2.656977237462285,2.8859995011061725,3.0529827234519225,2.823775307115622,3.018351414513732,2.9337616984188934,2.906051711011144,2.795365630444074,2.988180950562228,0.3675757695780128,0.19917414337571301,0.7789363733321556,0.08811337078046512,Papel
2.4043831645193254,2.0247197801944883,2.268488551813282,3.058978005229428,3.0648975140711974,3.0340631871283756,3.1039585698528147,3.1137930773086593,3.0104170233061187,3.060711820111489,3.052607730117679,0.32758578439328934,0.1933861468270174,0.5455449362252023,0.11736695638168722,Papel
2.562042983848048,2.1229564898175535,2.126272393408832,2.9233760983807073,3.0473759837348187,2.8271721021630523,2.9503116624568344,2.983193222822436,2.92096583179947,3.0519096962989827,3.052407505410698,0.32477076186558085,0.19587222099338153,0.5365470718136275,0.12188288421606393,Papel
2.6206081584442673,2.2494195536378796,2.0065334424013894,3.0182862572927878,3.110557718217639,2.851728137906633,3.058975073649222,3.037196948940448,2.9668310322790212,2.8608413366791483,3.1021643461799444,0.3102145303117442,0.18957158623031403,0.659127637358589,0.12635041030801064,Papel
2.4183171099232124,2.052852985802756,2.3989477802540877,3.0878063442317365,3.065184478228752,3.118273994954669,3.0740491128265797,3.0925883684063207,3.0202100019570257,3.045117050224184,3.0627009411886323,0.29932646699660576,0.21544025240199294,0.5021334327584471,0.13897353336519805,Papel
2.560577550032625,2.221371827489468,2.2826100562536653,2.8863702458292386,3.0747045760033207,2.783154825676283,3.00796349825444,2.9208338216118648,2.9953924934162637,2.9242987222586163,3.078621882388305,0.30144452062066734,0.16792999578999862,0.5293839235918877,0.09927828821379764,Papel
2.467575175285997,2.0103616988718755,2.2788521445809433,3.0190228900288,3.014489521533253,2.920790994239882,2.961597011778119,3.0144806179623793,2.9052414608741155,2.9887262961767194,3.082996778343479,0.3157682622741732,0.17737385676354947,0.44711902086300315,0.10455592670844707,Papel
2.6255326104516192,2.4998247606461126,2.2625178005042157,2.961917168009668,2.9867358853673043,2.8021082091082143,3.007613775243858,2.9771266125273277,2.9328042284461326,2.8086223761110007,3.0210620524096736,0.2906474933013889,0.17382523389465557,0.6077771164150604,0.10345873151750061,Papel
2.5780379132987106,2.288170126797995,2.633930584587715,2.9536257972451057,3.051010417303419,2.8918086897865085,3.0631943394582555,2.9276043251769366,3.1014276962614193,2.9612781349289694,3.076513204225985,0.3011936583875721,0.2174144734072428,0.6000754724438991,0.13568158421393903,Papel
2.4615389804198067,2.0676365283940448,2.41010356175677,3.12810261722898,3.0673158696628176,3.11166799993064,3.0806546143455487,3.0422225748979677,3.024502421336784,3.0797127550154046,3.0845046396287583,0.3173834923823864,0.22832449836246857,0.5292705608977939,0.15633959069273318,Papel
2.413953802561519,2.0357979442741816,2.370730440906753,3.0365236903682757,3.071530865138683,3.0324622538361163,3.108300593354714,3.118447486863284,3.0044766223050425,3.0310497790364397,3.063444623954846,0.30959383412405567,0.19362690404181454,0.5767768068235519,0.11850441710677839,Papel
